name,rest_type,rate,num_ratings,avg_cost,online_order,table_booking,cuisines,area,local_address,area_clean,is_quick_bites,is_casual_dining,is_cafe,is_delivery,is_dessert_parlor,is_bakery,is_beverage_shop,is_bar,is_food_court,is_fine_dining,is_lounge,is_mess,is_sweet_shop,is_pub,area_avg_rating,area_avg_cost,competition_density
Aastha Bengali Mess,Quick Bites,3.9,131,250,Yes,No,"Chinese, Bengali",Malleshwaram,Yeshwantpur,Malleshwaram,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.629601990049751,576.6666666666666,163
Aata's Kitchen,Quick Bites,2.8,40,250,Yes,No,"South Indian, North Indian","Byresandra,Tavarekere,Madiwala",Koramangala 1st Block,Madiwala,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,316
Aathithya,Casual Dining,3.1,16,1100,No,No,"North Indian, Continental, Chinese",Brigade Road,Infantry Road,Brigade Road,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6842672413793105,835.1077586206897,131
Aathurar,Casual Dining,3.2,574,600,Yes,No,"Chettinad, Biryani, South Indian, Seafood",Indiranagar,Jeevan Bhima Nagar,Indiranagar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5692307692307694,667.5824175824176,106
Abbabi Chicken,Quick Bites,3.7,134,200,No,No,Fast Food,Sarjapur Road,Bellandur,Sarjapur Road,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4453703703703704,470.8333333333333,52
ABC Grand,Casual Dining,3.5,54,0,No,No,"Andhra, Chinese, North Indian",Old Airport Road,Indiranagar,Old Airport Road,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.332967032967033,581.8681318681319,20
Abhiruchi,Casual Dining,3.8,164,650,No,No,"Andhra, Seafood, North Indian, Chinese",Kalyan Nagar,Kammanahalli,Kalyan Nagar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.49375,478.0729166666667,105
Abhiruchi Andhra Mess,Mess,3.1,61,300,Yes,No,"Andhra, Biryani, South Indian",Whitefield,Whitefield,Whitefield,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.512260536398468,694.4444444444445,4
Abhiruchi Hotel,Casual Dining,3.2,12,500,Yes,No,"North Indian, South Indian, Chinese","Byresandra,Tavarekere,Madiwala",Bommanahalli,Madiwala,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,168
Abhiruchi Moonlight,"Takeaway, Delivery",3.3,4,300,Yes,No,North Indian,"Byresandra,Tavarekere,Madiwala",Bommanahalli,Madiwala,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,54
Abhiruchi Restaurant,Casual Dining,3.4,5,400,Yes,No,"Andhra, North Indian, Chinese",Bellandur,Sarjapur Road,Bellandur,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4759002770083103,542.7423822714682,101
AB's - Absolute Barbecues,Casual Dining,4.6,1502,1400,No,Yes,"European, Mediterranean, North Indian, BBQ",Kalyan Nagar,Kalyan Nagar,Kalyan Nagar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.49375,478.0729166666667,105
Absolute Chinese,Quick Bites,3.8,209,450,Yes,No,"Chinese, Fast Food, Momos",Malleshwaram,Rajajinagar,Malleshwaram,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.629601990049751,576.6666666666666,163
Absolute Shawarma,"Takeaway, Delivery",2.8,40,150,Yes,No,Lebanese,Brookefield,Brookefield,Brookefield,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.4454926624737947,526.8343815513626,24
Absolute Waffles,Dessert Parlor,3.9,49,200,Yes,No,"Desserts, Fast Food",Malleshwaram,New BEL Road,Malleshwaram,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.629601990049751,576.6666666666666,18
Aburrahaman,Delivery,2.8,40,400,No,No,"North Indian, South Indian, Chinese",Indiranagar,Thippasandra,Indiranagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5692307692307694,667.5824175824176,34
Abzain Paradise,Quick Bites,2.9,42,300,No,No,North Indian,New BEL Road,Sanjay Nagar,New BEL Road,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4773809523809525,438.0952380952381,88
Achayyan's,Quick Bites,3.8,405,350,Yes,No,"Kerala, South Indian",Indiranagar,Indiranagar,Indiranagar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5692307692307694,667.5824175824176,130
Ackley Kitchen,Quick Bites,3.6,33,500,Yes,No,"Fast Food, Continental, Burger",Marathahalli,Kaggadasapura,Marathahalli,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4076923076923076,516.7307692307693,116
Adarsh Bakery,Bakery,3.1,10,300,No,No,"Bakery, Fast Food",Electronic City,Electronic City,Electronic City,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.3635235732009927,511.04218362282876,7
Adda,Quick Bites,3.3,5,300,No,No,South Indian,Basavanagudi,Shanti Nagar,Basavanagudi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2523364485981308,395.0934579439252,110
Addhuri Udupi Bhojana,Quick Bites,3.7,88,300,No,No,"South Indian, North Indian",Banashankari,Banashankari,Banashankari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5688022284122565,388.5487465181059,191
Adiga's,Quick Bites,3.3,55,150,No,No,South Indian,Basavanagudi,Jayanagar,Basavanagudi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2523364485981308,395.0934579439252,110
Adi's Cake N Cafe,Bakery,3.3,4,400,No,No,Bakery,"Byresandra,Tavarekere,Madiwala",Bannerghatta Road,Madiwala,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,11
Adithya,Casual Dining,3.9,178,450,Yes,No,"South Indian, North Indian, Chinese",Bannerghatta Road,JP Nagar,Bannerghatta Road,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.430072463768116,446.97463768115944,122
Adithya Family Restaurant,Quick Bites,3.7,27,250,No,No,South Indian,"Byresandra,Tavarekere,Madiwala",BTM,Madiwala,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,316
Adithya Tiffin Centre,"Takeaway, Delivery",2.8,40,200,No,No,North Indian,Brigade Road,Shanti Nagar,Brigade Road,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.6842672413793105,835.1077586206897,9
Adithya Veg,Quick Bites,3.3,10,300,No,No,"South Indian, Chinese",Basavanagudi,Jayanagar,Basavanagudi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2523364485981308,395.0934579439252,110
Aditya Delights,Quick Bites,3.7,59,300,No,No,"Chinese, North Indian, Mangalorean",New BEL Road,New BEL Road,New BEL Road,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4773809523809525,438.0952380952381,88
Aditya Sweets,Sweet Shop,3.7,21,200,Yes,No,"Mithai, Fast Food",Brookefield,Whitefield,Brookefield,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.4454926624737947,526.8343815513626,7
Aditya Uphar,Quick Bites,3.5,30,200,No,No,"South Indian, Chinese, North Indian",JP Nagar,JP Nagar,JP Nagar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3260869565217392,441.30434782608694,30
Adukkala Restaurant,Casual Dining,2.9,128,600,Yes,No,Kerala,Kammanahalli,Banaswadi,Kammanahalli,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4953846153846153,480.0,20
Adupadi,Quick Bites,2.9,25,450,No,No,"South Indian, Chettinad",Whitefield,Whitefield,Whitefield,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.512260536398468,694.4444444444445,91
Advika Briyani Center,Delivery,3.2,10,300,No,No,Biryani,JP Nagar,JP Nagar,JP Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.3260869565217392,441.30434782608694,3
Adya Hotel,Quick Bites,3.3,4,400,No,No,"South Indian, North Indian, Chinese",Electronic City,Electronic City,Electronic City,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3635235732009927,511.04218362282876,188
Adyar Anand Bhavan Sweets,Quick Bites,2.8,40,200,No,No,"South Indian, North Indian, Chinese, Street Food",Electronic City,Electronic City,Electronic City,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3635235732009927,511.04218362282876,188
Adyar Ananda Bhavan - Sweets,"Takeaway, Delivery",3.4,6,200,Yes,No,"Mithai, Desserts","Byresandra,Tavarekere,Madiwala",BTM,Madiwala,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,54
Adyar Ananda Bhavan Sweets,"Takeaway, Delivery",3.6,4,200,Yes,No,"Mithai, Desserts",JP Nagar,JP Nagar,JP Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.3260869565217392,441.30434782608694,2
Afghani Tandoori Hub,Quick Bites,3.6,14,400,Yes,No,"Arabian, Afghan","Byresandra,Tavarekere,Madiwala",BTM,Madiwala,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,316
Afoozoo - Ginger Hotel,Casual Dining,3.5,40,800,No,No,"North Indian, Chinese",Brookefield,Whitefield,Brookefield,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4454926624737947,526.8343815513626,122
Afrina's Kitchen,"Takeaway, Delivery",3.4,9,250,Yes,No,"Fast Food, Desserts",Frazer Town,Kammanahalli,Frazer Town,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5174603174603174,410.7142857142857,11
Agarwal Food Service,Delivery,3.5,16,400,Yes,No,"North Indian, Chinese, Biryani",HSR,HSR,HSR,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.3763485477178423,456.05809128630705,21
Agent Jack's Bar,Bar,4.0,377,1300,No,Yes,"Continental, North Indian, Italian",Kalyan Nagar,Kalyan Nagar,Kalyan Nagar,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.49375,478.0729166666667,3
Agraharaa,Quick Bites,2.8,40,150,No,No,South Indian,Koramangala 4th Block,Koramangala 6th Block,Koramangala 4th Block,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5160493827160497,561.6666666666666,54
Agraharam Meal,"Takeaway, Delivery",3.7,61,300,No,No,"North Indian, South Indian",Marathahalli,Kaggadasapura,Marathahalli,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.4076923076923076,516.7307692307693,10
Aha Juice Bar,Beverage Shop,3.6,13,200,No,No,"Beverages, Fast Food",Bannerghatta Road,BTM,Bannerghatta Road,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.430072463768116,446.97463768115944,20
Ahaan Restaurant,Delivery,2.8,76,300,Yes,No,"North Indian, Chinese",Frazer Town,RT Nagar,Frazer Town,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5174603174603174,410.7142857142857,7
AhimsaAmrit Green Cafe,Casual Dining,3.4,9,800,No,No,"Healthy Food, Salad, Continental",Indiranagar,Indiranagar,Indiranagar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5692307692307694,667.5824175824176,106
Ahmad's Chicken Hut,Quick Bites,3.2,9,200,No,No,"North Indian, Chinese",Kalyan Nagar,Banaswadi,Kalyan Nagar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49375,478.0729166666667,161
Ahmed's Little Hut,Quick Bites,2.8,40,250,Yes,No,Fast Food,Bannerghatta Road,BTM,Bannerghatta Road,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.430072463768116,446.97463768115944,227
Ahmeds Takeaway Restaurant,"Takeaway, Delivery",2.8,40,250,No,No,"North Indian, Chinese",Frazer Town,Frazer Town,Frazer Town,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5174603174603174,410.7142857142857,11
Aioli,Casual Dining,4.2,783,1400,No,Yes,"Mediterranean, Continental, Italian, Salad",Kalyan Nagar,Kalyan Nagar,Kalyan Nagar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.49375,478.0729166666667,105
Airlines Hotel,Quick Bites,4.0,867,400,Yes,No,"South Indian, North Indian, Street Food",Brigade Road,Lavelle Road,Brigade Road,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6842672413793105,835.1077586206897,117
Aisha Tharavad,Quick Bites,0.0,40,400,No,No,"South Indian, Kerala",Koramangala 6th Block,Ejipura,Koramangala 6th Block,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.356338028169014,380.28169014084506,33
Aishwarya,Dhaba,3.3,6,450,No,No,"Chinese, North Indian",Whitefield,Whitefield,Whitefield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.512260536398468,694.4444444444445,2
Aishwarya Parkland,Casual Dining,2.9,59,500,No,No,"Chinese, North Indian",Bannerghatta Road,Bannerghatta Road,Bannerghatta Road,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.430072463768116,446.97463768115944,122
Aishwarya Sweets,Sweet Shop,3.6,24,250,Yes,No,"Mithai, Street Food",Malleshwaram,Rajajinagar,Malleshwaram,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.629601990049751,576.6666666666666,5
Aishwarya Uphar,Quick Bites,2.8,40,150,No,No,"South Indian, North Indian",Brigade Road,Ulsoor,Brigade Road,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6842672413793105,835.1077586206897,117
Ajwa Thalassery Biryani,Quick Bites,3.9,42,500,Yes,Yes,"Biryani, South Indian",Bellandur,Sarjapur Road,Bellandur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4759002770083103,542.7423822714682,118
Akkad Bakkad,Casual Dining,3.9,72,600,Yes,Yes,"North Indian, Chinese",Electronic City,Electronic City,Electronic City,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.3635235732009927,511.04218362282876,102
AKS Family Dhaba And Restaurant,Quick Bites,3.6,40,500,Yes,No,"North Indian, Mughlai, South Indian",Marathahalli,Marathahalli,Marathahalli,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4076923076923076,516.7307692307693,116
Akshara,Casual Dining,3.8,42,700,Yes,No,"North Indian, South Indian, Chinese",Electronic City,Electronic City,Electronic City,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.3635235732009927,511.04218362282876,102
Akshatha Nati Style,Quick Bites,3.7,20,500,No,No,"South Indian, Chinese, North Indian",Rajajinagar,Vijay Nagar,Rajajinagar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4486486486486485,407.2972972972973,87
Akshaya Bar And Restaurant,"Casual Dining, Bar",2.8,40,600,Yes,No,"North Indian, South Indian, Chinese, Fast Food","Byresandra,Tavarekere,Madiwala",Koramangala 1st Block,Madiwala,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,13
AKSHAYA BIRYANI,Quick Bites,3.6,20,300,Yes,No,"Biryani, North Indian",Bellandur,Sarjapur Road,Bellandur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4759002770083103,542.7423822714682,118
Akshaya Deluxe,Casual Dining,4.0,336,500,Yes,No,"North Indian, Chinese, Seafood, Biryani",New BEL Road,New BEL Road,New BEL Road,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4773809523809525,438.0952380952381,34
Akshaya Donne Biriyani,Quick Bites,3.0,39,300,Yes,No,"Biryani, South Indian, Kebab",JP Nagar,JP Nagar,JP Nagar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3260869565217392,441.30434782608694,30
Akshaya Family Restaurant,Quick Bites,3.2,4,150,Yes,No,"South Indian, North Indian",Kalyan Nagar,Banaswadi,Kalyan Nagar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49375,478.0729166666667,161
Akshaya Grand,Casual Dining,3.4,29,750,Yes,No,North Indian,"Byresandra,Tavarekere,Madiwala",BTM,Madiwala,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,168
Akshaya Sambrama Veg Restaurant,Quick Bites,3.2,13,200,No,No,"South Indian, Chinese",Church Street,Vasanth Nagar,Church Street,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.606493506493506,740.2597402597403,29
Akss - India Reimagined,Casual Dining,4.2,258,1800,No,Yes,"Modern Indian, North Indian",Malleshwaram,Sadashiv Nagar,Malleshwaram,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.629601990049751,576.6666666666666,100
Al Amal Cafe,"Cafe, Quick Bites",4.0,74,300,No,No,"Cafe, Fast Food",Kalyan Nagar,Kammanahalli,Kalyan Nagar,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.49375,478.0729166666667,3
Al Amanah Cafe,Quick Bites,4.4,1413,300,Yes,No,"Middle Eastern, Fast Food, Rolls",Frazer Town,Kammanahalli,Frazer Town,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5174603174603174,410.7142857142857,55
Al Ameen Rolls Corner,Quick Bites,3.7,16,200,No,No,Rolls,Kalyan Nagar,Kammanahalli,Kalyan Nagar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49375,478.0729166666667,161
Al Barack Cafetaria,Quick Bites,3.6,20,300,No,No,Arabian,Kalyan Nagar,Banaswadi,Kalyan Nagar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49375,478.0729166666667,161
Al Daaz,Casual Dining,4.2,567,550,Yes,No,"North Indian, Continental, BBQ",Bellandur,HSR,Bellandur,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4759002770083103,542.7423822714682,101
Al Diwan Biryanis And More,"Takeaway, Delivery",3.2,12,300,Yes,No,Biryani,Jayanagar,Basavanagudi,Jayanagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.510236220472441,494.48818897637796,4
Al Ghani Resetaurant,Quick Bites,3.3,4,400,No,No,"Mughlai, Biryani",Kammanahalli,Kammanahalli,Kammanahalli,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4953846153846153,480.0,28
Al Habibi Restaurant,Quick Bites,3.5,17,300,Yes,No,"North Indian, Chinese","Byresandra,Tavarekere,Madiwala",BTM,Madiwala,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,316
Al Hayath,Quick Bites,3.5,16,200,No,No,"North Indian, Chinese",Koramangala 5th Block,BTM,Koramangala 5th Block,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5285714285714285,368.57142857142856,18
Al Hayath Ambur Biryani,Quick Bites,3.3,9,200,No,No,Biryani,Koramangala 4th Block,Ejipura,Koramangala 4th Block,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5160493827160497,561.6666666666666,54
Al Karim,Casual Dining,3.7,90,0,No,No,"Mughlai, North Indian, Biryani, Chinese",Kammanahalli,Kalyan Nagar,Kammanahalli,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4953846153846153,480.0,20
Al Khaleej Snacks Corner,Quick Bites,2.8,40,200,No,No,"Lebanese, Fast Food, Beverages",Basavanagudi,Jayanagar,Basavanagudi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2523364485981308,395.0934579439252,110
Al Khansah,Casual Dining,3.9,370,550,Yes,No,"Biryani, Mughlai, Chinese, North Indian, Kebab",Bellandur,Bellandur,Bellandur,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4759002770083103,542.7423822714682,101
Al Khwaja,Casual Dining,3.0,13,400,No,No,"North Indian, Chinese",Bellandur,Bellandur,Bellandur,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4759002770083103,542.7423822714682,101
Al Madhina Roll House,Quick Bites,3.4,6,300,No,No,"North Indian, Chinese",Kammanahalli,Kalyan Nagar,Kammanahalli,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4953846153846153,480.0,28
Al Madina Family Restaurant,Quick Bites,2.8,40,500,No,No,"North Indian, South Indian, Arabian",Basavanagudi,City Market,Basavanagudi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2523364485981308,395.0934579439252,110
Al Madina Roll House,Quick Bites,3.6,16,150,Yes,No,Biryani,Kalyan Nagar,Kalyan Nagar,Kalyan Nagar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49375,478.0729166666667,161
Al Manar,Quick Bites,2.8,40,400,No,No,"South Indian, North Indian, Chinese",Koramangala 7th Block,Wilson Garden,Koramangala 7th Block,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5305555555555554,431.3888888888889,18
Al Noor,Quick Bites,3.7,21,350,No,No,"North Indian, Chinese, Arabian, Rolls",Brigade Road,Shivajinagar,Brigade Road,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6842672413793105,835.1077586206897,117
Al Sadique,Quick Bites,3.9,185,450,Yes,No,"North Indian, Mughlai, Chinese, Rolls",Rajajinagar,Magadi Road,Rajajinagar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4486486486486485,407.2972972972973,87
Al Sadique Restaurant,Quick Bites,3.4,32,350,No,No,"Mughlai, North Indian, Street Food",MG Road,Frazer Town,MG Road,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.540625,543.75,8
Al Swaad Take Away,Quick Bites,3.1,12,350,Yes,No,"North Indian, South Indian, Arabian",Brigade Road,Richmond Road,Brigade Road,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6842672413793105,835.1077586206897,117
Al Taj Fast Food,Quick Bites,3.2,4,600,Yes,No,"Fast Food, North Indian, South Indian, Chinese",Rajajinagar,Vijay Nagar,Rajajinagar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4486486486486485,407.2972972972973,87
Al Zaiqa Hotel,Quick Bites,3.4,14,200,Yes,No,"Chinese, South Indian, Fast Food",Marathahalli,Marathahalli,Marathahalli,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4076923076923076,516.7307692307693,116
Alampur Bar And Restaurant,Casual Dining,3.7,42,900,Yes,No,"Chinese, South Indian, North Indian",Brigade Road,Race Course Road,Brigade Road,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6842672413793105,835.1077586206897,131
Alankar Restaurant,Casual Dining,2.8,40,800,No,No,"South Indian, North Indian, Chinese",Marathahalli,Marathahalli,Marathahalli,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4076923076923076,516.7307692307693,61
Alankrutha,Casual Dining,3.8,260,500,Yes,No,"Andhra, Biryani, North Indian, Chinese",Koramangala 5th Block,BTM,Koramangala 5th Block,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5285714285714285,368.57142857142856,5
Alba - JW Marriott Bengaluru,Fine Dining,4.4,561,4000,No,Yes,Italian,Church Street,Lavelle Road,Church Street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.606493506493506,740.2597402597403,5
Al-Badia Restaurant,Casual Dining,4.2,89,700,No,No,Arabian,Kalyan Nagar,Kammanahalli,Kalyan Nagar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.49375,478.0729166666667,105
Al-Baik Kabab Corner,Quick Bites,3.2,25,350,Yes,No,"Kebab, Biryani",Malleshwaram,Yeshwantpur,Malleshwaram,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.629601990049751,576.6666666666666,163
Al-Baik Tandoori Restaurant,Quick Bites,3.6,113,450,Yes,No,"North Indian, Chinese, Arabian, Biryani, Rolls",Frazer Town,Nagawara,Frazer Town,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5174603174603174,410.7142857142857,55
Al-Bek,Casual Dining,3.9,682,650,Yes,No,"North Indian, Mughlai, Chinese, Seafood","Byresandra,Tavarekere,Madiwala",Jayanagar,Madiwala,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,168
Albert Bakery,Bakery,4.3,346,150,No,No,"Bakery, Fast Food",Frazer Town,Frazer Town,Frazer Town,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.5174603174603174,410.7142857142857,10
Alchemy - The Chancery Pavilion,"Microbrewery, Casual Dining",4.3,446,2000,No,Yes,Modern Indian,Brigade Road,Residency Road,Brigade Road,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6842672413793105,835.1077586206897,1
Alchemy Coffee Roasters,Cafe,4.2,704,500,No,No,Cafe,Basavanagudi,Jayanagar,Basavanagudi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2523364485981308,395.0934579439252,16
Alfa Family Restaurant,Casual Dining,3.0,27,400,No,No,"North Indian, Arabian, Chinese",Basavanagudi,Wilson Garden,Basavanagudi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.2523364485981308,395.0934579439252,41
Alfresco by Bene -Sheraton Grand Bangalore Hotel at...,"Bar, Casual Dining",3.7,77,2000,No,Yes,Continental,Malleshwaram,Malleshwaram,Malleshwaram,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.629601990049751,576.6666666666666,6
Al-Hyatt,Quick Bites,0.0,40,300,No,No,"Biryani, Chinese",Koramangala 6th Block,Ejipura,Koramangala 6th Block,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.356338028169014,380.28169014084506,33
Ali Snacks Point,Quick Bites,3.4,5,150,Yes,No,"Chinese, Momos",Malleshwaram,Malleshwaram,Malleshwaram,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.629601990049751,576.6666666666666,163
Alibaba Cafe and Restaurant,Casual Dining,2.9,55,700,No,No,"Arabian, Middle Eastern",Kammanahalli,Kalyan Nagar,Kammanahalli,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4953846153846153,480.0,20
Alibi - Maya International Hotel,Casual Dining,1.8,224,1200,No,No,"North Indian, Continental, Chinese",Brigade Road,Church Street,Brigade Road,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6842672413793105,835.1077586206897,131
AlienSip,Beverage Shop,3.6,11,200,Yes,No,Juices,Bannerghatta Road,BTM,Bannerghatta Road,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.430072463768116,446.97463768115944,20
Alif Restaurant,Casual Dining,3.6,26,600,Yes,No,"North Indian, Chinese",Bannerghatta Road,JP Nagar,Bannerghatta Road,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.430072463768116,446.97463768115944,122
Aligarh House,Delivery,4.4,98,400,Yes,No,"North Indian, Biryani, Awadhi, Mughlai","Byresandra,Tavarekere,Madiwala",Koramangala,Madiwala,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,50
Alikemom,"Takeaway, Delivery",2.8,40,300,Yes,No,North Indian,Electronic City,Electronic City,Electronic City,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.3635235732009927,511.04218362282876,26
All Aromas,Quick Bites,2.8,40,400,Yes,No,"North Indian, Biryani",Basavanagudi,Jayanagar,Basavanagudi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2523364485981308,395.0934579439252,110
All Saints Bakery,Bakery,3.6,23,200,No,No,Bakery,Brigade Road,Brigade Road,Brigade Road,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.6842672413793105,835.1077586206897,12
All Shook Up,"Dessert Parlor, Beverage Shop",3.6,34,300,Yes,No,"Desserts, Beverages",Brookefield,Marathahalli,Brookefield,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.4454926624737947,526.8343815513626,2
All Shook Up!,"Dessert Parlor, Beverage Shop",3.6,19,300,Yes,No,"Desserts, Beverages",Malleshwaram,Rajajinagar,Malleshwaram,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.629601990049751,576.6666666666666,1
Allahabadi Tadaka,Casual Dining,2.9,46,250,No,No,North Indian,Indiranagar,Domlur,Indiranagar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5692307692307694,667.5824175824176,106
